model,t0_s,n_over_p_initial,p_over_n_initial,t_s,T9,T_K,rho_g_cm3,eta,eta10,baryon_sum,Y_n,X_n,Y_H1,X_H1,Y_H2,X_H2,Y_H3,X_H3,Y_He3,X_He3,Y_He4,X_He4,Y_Li6,X_Li6,Y_Li7,X_Li7,Y_Be7,X_Be7,D/H,T/H,He3/H,Li7/H,Be7/H,Li7_plus_Be7_over_H
pynucastro,50.0,0.14285714285714285,7.0,52.189452006140606,1.6784135184399478,1678413518.4399478,0.0001854224862162406,1.164524005314842e-09,11.64524005314842,0.9999999999999986,0.0005779149588468132,0.0005779149588468132,0.7506959689278537,0.7506959689278537,0.0004370388091528544,0.0008740776183057088,2.2499891962328846e-05,6.749967588698654e-05,7.430249709905451e-06,2.2290749129716354e-05,0.06194055984546774,0.24776223938187095,1.0562880599782462e-12,6.337728359869478e-12,1.2110764832346848e-09,8.477535382642793e-09,2.9175935470618705e-11,2.0423154829433094e-10,0.0005821781749767946,2.997204313546969e-05,9.89781485108726e-06,1.6132715951097325e-09,3.886518201541413e-11,1.6521367771251466e-09
pynucastro,50.0,0.14285714285714285,7.0,52.41360241128283,1.67625597247432,1676255972.47432,0.0001840259913914171,1.1602220185311595e-09,11.602220185311594,0.9999999999999986,0.00035890202839542184,0.00035890202839542184,0.7504724229595462,0.7504724229595462,0.0003504894652364205,0.000700978930472841,1.77724784964795e-05,5.33174354894385e-05,7.469143126052342e-06,2.2407429378157023e-05,0.06209799101527571,0.24839196406110284,8.57202110808679e-13,5.143212664852074e-12,9.748357741185214e-10,6.82385041882965e-09,4.666000610681894e-11,3.2662004274773257e-10,0.00046702510913623996,2.368172094371217e-05,9.952588393051401e-06,1.2989628190122975e-09,6.217417813010582e-11,1.3611369971424032e-09
pynucastro,50.0,0.14285714285714285,7.0,52.63871552827957,1.6740986012552335,1674098601.2552335,0.00018264029350509336,1.1559430752649033e-09,11.559430752649034,0.9999999999999988,0.00022598512639620955,0.00022598512639620955,0.7503359792713398,0.7503359792713398,0.00028364512699395486,0.0005672902539879097,1.412514137409467e-05,4.2375424122284005e-05,7.4949372756786655e-06,2.2484811827035996e-05,0.06220146976835149,0.24880587907340596,6.986911637366307e-13,4.192146982419784e-12,7.889396258688166e-10,5.522577381081716e-09,7.316429343814426e-11,5.121500540670098e-10,0.00037802415828360787,1.8825088712674773e-05,9.988775005774198e-06,1.0514484812989579e-09,9.750871004372598e-11,1.148957191342684e-09
pynucastro,50.0,0.14285714285714285,7.0,52.86479549191749,1.6719413985532936,1671941398.5532937,0.0001812653094577804,1.1516870793225982e-09,11.516870793225982,0.9999999999999988,0.000144506702728985,0.000144506702728985,0.7502517629823581,0.7502517629823581,0.00023177040505203937,0.00046354081010407873,1.1300864613430156e-05,3.390259384029047e-05,7.501669857494487e-06,2.250500957248346e-05,0.06227094415359781,0.24908377661439124,5.732914317886297e-13,3.4397485907317782e-12,6.426640268525954e-10,4.498648187968168e-09,1.1213079081323264e-10,7.849155356926285e-10,0.0003089235060651092,1.5062763156340484e-05,9.998870016211993e-06,8.565978229733363e-10,1.494575505794171e-10,1.0060553735527533e-09
pynucastro,50.0,0.14285714285714285,7.0,53.09184645474196,1.6697843581954606,1669784358.1954606,0.00017990095676990778,1.1474539348308247e-09,11.474539348308246,0.9999999999999988,9.398821431202044e-05,9.398821431202044e-05,0.7501991263920922,0.7501991263920922,0.00019128779924411943,0.00038257559848823886,9.105861802160982e-06,2.731758540648295e-05,7.485000921042971e-06,2.2455002763128913e-05,0.062318633085076756,0.24927453234030703,4.74223498878695e-13,2.84534099327217e-12,5.273354171536648e-10,3.691347920075654e-09,1.6749090914854774e-10,1.1724363640398342e-09,0.00025498270061186757,1.2137926427551978e-05,9.977352222523022e-06,7.029272610456927e-10,2.2326193573972317e-10,9.261891967854159e-10
pynucastro,50.0,0.14285714285714285,7.0,53.31987258713324,1.6676274740650072,1667627474.0650072,0.0001785471535775002,1.143243546237611e-09,11.432435462376109,0.9999999999999988,6.22606962006057e-05,6.22606962006057e-05,0.7501657679801496,0.7501657679801496,0.00015949181062786574,0.0003189836212557315,7.3933332016979175e-06,2.2179999605093753e-05,7.442988002893874e-06,2.232896400868162e-05,0.062352118495155914,0.24940847398062366,3.957982056718389e-13,2.3747892340310333e-12,4.360806777588957e-10,3.05256474431227e-09,2.433165662610182e-10,1.7032159638271273e-09,0.00021260875587179035,9.855599278549798e-06,9.921791050176027e-06,5.813124196976621e-10,3.243503991339907e-10,9.056628188316528e-10
pynucastro,50.0,0.14285714285714285,7.0,53.54887807738313,1.6654707401014774,1665470740.1014774,0.0001772038186278799,1.1390558183137931e-09,11.390558183137932,0.9999999999999988,4.204810445100989e-05,4.204810445100989e-05,0.7501443068977093,0.7501443068977093,0.0001343368552649778,0.0002686737105299556,6.05156947655449e-06,1.8154708429663472e-05,7.37625107228628e-06,2.212875321685884e-05,0.06237617071887226,0.24950468287548905,3.3343727287597294e-13,2.0006236372558376e-12,3.635240536865218e-10,2.5446683758056524e-09,3.433577220068644e-10,2.403504054048051e-09,0.00017908135012120562,8.06720709723348e-06,9.833109449022474e-06,4.846054956944337e-10,4.5772222604321536e-10,9.42327721737649e-10
pynucastro,50.0,0.14285714285714285,7.0,53.77886713177186,1.6633141503006466,1663314150.3006465,0.00017587087127539686,1.134890656154348e-09,11.34890656154348,0.9999999999999988,2.896888790726013e-05,2.896888790726013e-05,0.7501302780994878,0.7501302780994878,0.00011427657667129487,0.00022855315334258973,4.9952286339539624e-06,1.4985685901861888e-05,7.2875913022126615e-06,2.1862773906637985e-05,0.062393836491287075,0.2495753459651483,2.8354377146623836e-13,1.7012626287974302e-12,3.054953962110715e-10,2.1384677734775005e-09,4.705907529224591e-10,3.294135270457214e-09,0.00015234230640685944,6.659148123722928e-06,9.715100849783491e-06,4.0725645281919206e-10,6.273453647474898e-10,1.034601817566682e-09
pynucastro,50.0,0.14285714285714285,7.0,54.009843974645385,1.6611576987144774,1661157698.7144773,0.0001745482314771832,1.1307479651796959e-09,11.307479651796958,0.9999999999999988,2.0362968808783688e-05,2.0362968808783688e-05,0.7501209548424211,0.7501209548424211,9.81418289667438e-05,0.0001962836579334876,4.1589564349436435e-06,1.247686930483093e-05,7.181225408838355e-06,2.1543676226515065e-05,0.062407092946025734,0.24962837178410294,2.433304178163642e-13,1.4599825068981851e-12,2.5877746439956483e-10,1.8114422507969538e-09,6.268998491813513e-10,4.388298944269459e-09,0.0001308346718395043,5.544381086937267e-06,9.573423275912782e-06,3.449809830388308e-10,8.357316845161923e-10,1.1807126675550231e-09
pynucastro,50.0,0.14285714285714285,7.0,54.24181284849296,1.6590013794510805,1659001379.4510806,0.00017323581978893505,1.1266276511369758e-09,11.266276511369758,0.9999999999999989,1.4600248574205479e-05,1.4600248574205479e-05,0.7501146539985855,0.7501146539985855,8.50479292787303e-05,0.0001700958585574606,3.492673968933139e-06,1.0478021906799417e-05,7.061943548162541e-06,2.1185830644487622e-05,0.06241724470086344,0.24966897880345376,2.1065425714113532e-13,1.263925542846812e-12,2.2089515953367603e-10,1.5462661167357323e-09,8.129638230965597e-10,5.690746761675918e-09,0.00011337990642546584,4.656186824660708e-06,9.414485519670781e-06,2.9448186134768217e-10,1.0837860835846206e-09,1.3782679449323028e-09
pynucastro,50.0,0.14285714285714285,7.0,54.474778014025055,1.6568451866746723,1656845186.6746724,0.0001719335573607196,1.1225296201012908e-09,11.225296201012908,0.9999999999999992,1.0671188279092973e-05,1.0671188279092973e-05,0.7501103241826429,0.7501103241826429,7.432424019595361e-05,0.00014864848039190722,2.958029298055046e-06,8.874087894165138e-06,6.934421856103802e-06,2.0803265568311405e-05,0.06242516756652262,0.24970067026609047,1.8387332999613877e-13,1.1032399799768326e-12,1.8994604882600125e-10,1.3296223417820087e-09,1.0283438356840581e-09,7.198406849788406e-09,9.908441171895742e-05,3.943458985554239e-06,9.244535946975385e-06,2.5322414943825204e-10,1.3709234528995347e-09,1.6241476023377868e-09
pynucastro,50.0,0.14285714285714285,7.0,54.70874375025163,1.6546891146055351,1654689114.605535,0.00017064136593280873,1.1184537784769265e-09,11.184537784769265,0.999999999999999,7.943184134938877e-06,7.943184134938877e-06,0.7501073000997751,0.7501073000997751,6.546092539698404e-05,0.0001309218507939681,2.5256801144739326e-06,7.577040343421798e-06,6.802779901922348e-06,2.0408339705767045e-05,0.0624314598577642,0.2497258394310568,1.6173048528966058e-13,9.703829117379635e-13,1.6446628537542287e-10,1.1512639976279602e-09,1.2717078360197254e-09,8.901954852138079e-09,8.726874860206905e-05,3.3670917669218534e-06,9.069075718923785e-06,2.1925701210153064e-10,1.6953678971669385e-09,1.914624909268469e-09
pynucastro,50.0,0.14285714285714285,7.0,54.943714354560704,1.652533157519975,1652533157.5199752,0.00016935916783153716,1.1144000329985402e-09,11.144000329985403,0.9999999999999992,6.0147070637190565e-06,6.0147070637190565e-06,0.750105154945187,0.750105154945187,5.806889918079341e-05,0.00011613779836158682,2.1731928386000604e-06,6.519578515800181e-06,6.670370995826413e-06,2.0011112987479238e-05,0.06243653751649638,0.24974615006598552,1.432616135705506e-13,8.595696814233036e-13,1.4332703523052674e-10,1.0032892466136871e-09,1.5411070428133508e-09,1.0787749299693455e-08,7.741434490613082e-05,2.8971842471324752e-06,8.89258119591758e-06,1.910759235363476e-10,2.054521332980261e-09,2.245597256516609e-09
pynucastro,50.0,0.14285714285714285,7.0,55.17969414279734,1.65037730975028,1650377309.7502801,0.00016808688596518667,1.1103682907323278e-09,11.103682907323279,0.9999999999999993,4.627302263871768e-06,4.627302263871768e-06,0.7501036108880562,0.7501036108880562,5.1849733936891254e-05,0.00010369946787378251,1.8834045699101864e-06,5.650213709730559e-06,6.5397531115777725e-06,1.9619259334733318e-05,0.06244069478717774,0.24976277914871095,1.2772472310716328e-13,7.663483386429797e-13,1.256544723672417e-10,8.795813065706918e-10,1.8342431997884972e-09,1.2839702398519481e-08,6.912342932932393e-05,2.5108592234083533e-06,8.71846637804514e-06,1.675161544929479e-10,2.4453197840454544e-09,2.6128359385384024e-09
pynucastro,50.0,0.14285714285714285,7.0,55.416687449342845,1.6482215656846801,1648221565.6846802,0.0001668244438198966,1.106358459077158e-09,11.063584590771582,0.9999999999999993,3.6122095246755106e-06,3.6122095246755106e-06,0.750102484420686,0.750102484420686,4.657323664378563e-05,9.314647328757126e-05,1.6431638745350953e-06,4.929491623605286e-06,6.412758958572458e-06,1.9238276875717375e-05,0.06244414332778282,0.2497765733111313,1.1454611112435015e-13,6.872766667461009e-13,1.1076951852741722e-10,7.753866296919205e-10,2.14868522327944e-09,1.504079656295608e-08,6.2089164628957e-05,2.190585831486923e-06,8.549177068151048e-06,1.4767251252735948e-10,2.864522205840843e-09,3.0121947183682022e-09
pynucastro,50.0,0.14285714285714285,7.0,55.654698627194456,1.646065919767307,1646065919.767307,0.00016557176545559826,1.102370445765679e-09,11.02370445765679,0.9999999999999992,2.857557687326795e-06,2.857557687326795e-06,0.750101652500111,0.750101652500111,4.20606919889248e-05,8.41213839778496e-05,1.4423605371262103e-06,4.327081611378631e-06,6.2906153672010415e-06,1.8871846101603124e-05,0.062447037892182373,0.2497881515687295,1.032796191531739e-13,6.196777149190434e-13,9.814191695120006e-11,6.869934186584005e-10,2.4820239229195445e-09,1.737416746043681e-08,5.607332266064909e-05,1.9228867611726757e-06,8.38635049827478e-06,1.308381559007238e-10,3.3089167510121936e-09,3.4397549069129173e-09
pynucastro,50.0,0.14285714285714285,7.0,55.89373204804524,1.6439103664981503,1643910366.4981503,0.00016432877550197548,1.0984041588654078e-09,10.984041588654078,0.9999999999999992,2.288041013868963e-06,2.288041013868963e-06,0.7501010313833064,0.7501010313833064,3.81723880118736e-05,7.63447760237472e-05,1.2731886795729247e-06,3.819566038718774e-06,6.174071087012849e-06,1.852221326103855e-05,0.062449493396129103,0.24979797358451641,9.357603928105991e-14,5.614562356863594e-13,8.735542790383027e-11,6.114879953268119e-10,2.831969961068161e-09,1.9823789727477127e-08,5.088966207855708e-05,1.6973562577629853e-06,8.230985998815217e-06,1.164582159588994e-10,3.77545136265918e-09,3.89190957861808e-09
pynucastro,50.0,0.14285714285714285,7.0,56.13379210236441,1.6417549004330199,1641754900.4330199,0.00016309539915445006,1.094459506779782e-09,10.94459506779782,0.9999999999999992,1.852186783978162e-06,1.852186783978162e-06,0.7501005632329361,0.7501005632329361,3.479830311830062e-05,6.959660623660125e-05,1.1295884930805372e-06,3.3887654792416114e-06,6.063515622899676e-06,1.8190546868699027e-05,0.06245159643493856,0.24980638573975425,8.516013634755758e-14,5.109608180853455e-13,7.808145480240188e-11,5.465701836168132e-10,3.1964084726234477e-09,2.2374859308364133e-08,4.639151711647811e-05,1.5059160710558686e-06,8.083603612782135e-06,1.0409464894396363e-10,4.261306589141749e-09,4.3654012380857126e-09
pynucastro,50.0,0.14285714285714285,7.0,56.374883199477964,1.6395995161835017,1639599516.1835017,0.00016187156217019203,1.0905363982491963e-09,10.905363982491963,0.9999999999999989,1.5142739363977721e-06,1.5142739363977721e-06,0.7501002075261686,0.7501002075261686,3.185114374309617e-05,6.370228748619234e-05,1.0068260429617486e-06,3.0204781288852456e-06,5.959078914359431e-06,1.7877236743078292e-05,0.062453413173175744,0.24981365269270298,7.78133966644126e-14,4.668803799864756e-13,7.005904134255672e-11,4.90413289397897e-10,3.573421827512546e-09,2.501395279258782e-08,4.246251823891808e-05,1.3422553851601537e-06,7.944377103977187e-06,9.339957600280039e-11,4.763925928373884e-09,4.857325504376684e-09
pynucastro,50.0,0.14285714285714285,7.0,56.6170097676497,1.6374442084169198,1637444208.41692,0.00016065719086415494,1.086634742352003e-09,10.86634742352003,0.9999999999999992,1.2491430649933394e-06,1.2491430649933394e-06,0.7500999354765762,0.7500999354765762,2.926112265947331e-05,5.852224531894662e-05,9.011776184562182e-07,2.7035328553686545e-06,5.8607104924611e-06,1.75821314773833e-05,0.06245499482491927,0.2498199792996771,7.136105031512673e-14,4.2816630189076036e-13,6.307955416603025e-11,4.4155687916221176e-10,3.96129201012972e-09,2.7729044070908043e-08,3.9009632284373214e-05,1.2014100732906406e-06,7.813239563522289e-06,8.409486680725101e-11,5.281018998639044e-09,5.3651138654462954e-09
pynucastro,50.0,0.14285714285714285,7.0,56.860176254162496,1.6352889718562924,1635288971.8562925,0.00015945221210513565,1.0827544485054993e-09,10.827544485054993,0.9999999999999991,1.038819166223243e-06,1.038819166223243e-06,0.7500997263646842,0.7500997263646842,2.697202658415698e-05,5.394405316831396e-05,8.096930873520156e-07,2.429079262056047e-06,5.768239577424097e-06,1.730471873227229e-05,0.06245638151407866,0.24982552605631464,6.566227581851876e-14,3.939736549111126e-13,5.697512295349648e-11,3.9882586067447534e-10,4.358493071502923e-09,3.0509451500520464e-08,3.595792084190642e-05,1.0794472506691174e-06,7.689963580415557e-06,7.595673075315356e-11,5.810551475103334e-09,5.886508205856488e-09
pynucastro,50.0,0.14285714285714285,7.0,57.10438712540005,1.6331338012802936,1633133801.2802937,0.00015825655331185948,1.0788954264668777e-09,10.788954264668776,0.9999999999999993,8.702804838468708e-07,8.702804838468708e-07,0.7500995650874878,0.7500995650874878,2.493823892328182e-05,4.987647784656364e-05,7.300178135953278e-07,2.1900534407859836e-06,5.681419457898697e-06,1.704425837369609e-05,0.062457605033752465,0.24983042013500986,6.060277190214556e-14,3.636166314128734e-13,5.1609800581156837e-11,3.6126860406809783e-10,4.7636749317848024e-09,3.3345724522493615e-08,3.3246571633957895e-05,9.732278854343586e-07,7.574220439970587e-06,6.880393348200026e-11,6.350723495259182e-09,6.4195274287411825e-09
pynucastro,50.0,0.14285714285714285,7.0,57.34964686692887,1.6309786915232096,1630978691.5232096,0.00015707014244908864,1.0750575863341643e-09,10.750575863341643,0.9999999999999993,7.339694447959498e-07,7.339694447959498e-07,0.7500994405052087,0.7500994405052087,2.3122472713783742e-05,4.6244945427567485e-05,6.602583370571113e-07,1.980775011171334e-06,5.599959530466129e-06,1.6799878591398388e-05,0.06245869084208614,0.24983476336834456,5.608909483394505e-14,3.365345690036703e-13,4.687266045445566e-11,3.2810862318118963e-10,5.1756465723548374e-09,3.622952600648386e-08,3.082587649740179e-05,8.802277423542838e-07,7.4656228602096166e-06,6.248859540927783e-11,6.89994725081907e-09,6.962435846228348e-09
pynucastro,50.0,0.14285714285714285,7.0,57.59595998358077,1.6288236374749,1628823637.4749,0.00015589290802375623,1.0712408385471194e-09,10.712408385471194,0.9999999999999993,6.227836751494265e-07,6.227836751494265e-07,0.7500993443098892,0.7500993443098892,2.149403546846669e-05,4.298807093693338e-05,5.988808254047077e-07,1.796642476214123e-06,5.5235477177683325e-06,1.6570643153305e-05,0.06245965952433425,0.249838638097337,5.204431673500882e-14,3.122659004100529e-13,4.2672685768789854e-11,2.9870880038152897e-10,5.593358619723237e-09,3.915351033806266e-08,2.8654918353837194e-05,7.984020116104667e-07,7.363754894160238e-06,5.6889378843611476e-11,7.45682376894926e-09,7.513713147792871e-09
pynucastro,50.0,0.14285714285714285,7.0,57.84333099953544,1.6266686340807557,1626668634.0807557,0.00015472477908112399,1.0674450938881272e-09,10.674450938881272,0.9999999999999992,5.313825159647743e-07,5.313825159647743e-07,0.7500992702403466,0.7500992702403466,2.0027491472634586e-05,4.005498294526917e-05,5.446337562241482e-07,1.6339012686724447e-06,5.451865819832985e-06,1.6355597459498957e-05,0.062460527877856525,0.2498421115114261,4.840468741179751e-14,2.904281244707851e-13,3.8934583248027235e-11,2.7254208273619066e-10,6.0158863682162575e-09,4.2111204577513804e-08,2.6699787971020664e-05,7.260822371546059e-07,7.268192406167919e-06,5.190590738150142e-11,8.020120278598123e-09,8.072026185979624e-09
pynucastro,50.0,0.14285714285714285,7.0,58.091764458403674,1.6245136763416566,1624513676.3416564,0.00015356568520096396,1.063670263483055e-09,10.636702634830549,0.9999999999999992,4.5570556539709694e-07,4.5570556539709694e-07,0.7500992135321183,0.7500992135321183,1.8701624168708824e-05,3.740324833741765e-05,4.96488765626521e-07,1.4894662968795628e-06,5.384599761868463e-06,1.615379928560539e-05,0.062461309725512865,0.24984523890205146,4.51170333943455e-14,2.70702200366073e-13,3.55957503732248e-11,2.491702526125736e-10,6.442414738649654e-09,4.509690317054758e-08,2.4932200742679547e-05,6.618974619218981e-07,7.17851674115627e-06,4.7454722963391876e-11,8.588750157880013e-09,8.636204880843405e-09
pynucastro,50.0,0.14285714285714285,7.0,58.34126492331078,1.6223587593139333,1622358759.3139331,0.000152415556493765,1.0599162588020866e-09,10.599162588020866,0.9999999999999989,3.926336880499984e-07,3.926336880499984e-07,0.7500991705270338,0.7500991705270338,1.7498626988588585e-05,3.499725397717717e-05,4.5359516873248993e-07,1.3607855061974697e-06,5.321446143400127e-06,1.596433843020038e-05,0.062462016531828105,0.24984806612731242,4.213669155565841e-14,2.528201493339505e-13,3.26038153327228e-11,2.2822670732905957e-10,6.872224537641072e-09,4.8105571763487507e-08,2.332841799610806e-05,6.047135986216135e-07,7.094323460804761e-06,4.346600638128255e-11,9.161754615476401e-09,9.205220621857683e-09
pynucastro,50.0,0.14285714285714285,7.0,58.59183697698042,1.6202038781093229,1620203878.1093228,0.0001512743235969625,1.0561829916605432e-09,10.561829916605433,0.9999999999999993,3.397473458968771e-07,3.397473458968771e-07,0.7500991383927933,0.7500991383927933,1.6403466733475272e-05,3.2806933466950544e-05,4.1524469969692283e-07,1.2457340990907684e-06,5.26211616976649e-06,1.578634850929947e-05,0.06246265787534574,0.24985063150138295,3.94260120099141e-14,2.365560720594846e-13,2.991463920325763e-11,2.094024744228034e-10,7.304680391005442e-09,5.113276273703809e-08,2.186839831415126e-05,5.535864240380954e-07,7.015227588504382e-06,3.9880913964725387e-11,9.738286603897294e-09,9.77816751786202e-09
pynucastro,50.0,0.14285714285714285,7.0,58.84348522181873,1.6180490278949298,1618049027.89493,0.00015014191767119233,1.0524703742196698e-09,10.524703742196698,0.9999999999999991,2.95151739829058e-07,2.95151739829058e-07,0.7500991149183636,0.7500991149183636,1.540337254859383e-05,3.080674509718766e-05,3.8084362314822767e-07,1.1425308694446831e-06,5.206337840778946e-06,1.561901352233684e-05,0.06246324181830132,0.24985296727320527,3.695297617665743e-14,2.2171785705994458e-13,2.7490827269193658e-11,1.9243579088435562e-10,7.739220572396541e-09,5.417454400677579e-08,2.053511628295981e-05,5.077244001143456e-07,6.940866529812629e-06,3.664959299703427e-11,1.0317597259448618e-08,1.0354246852445652e-08
pynucastro,50.0,0.14285714285714285,7.0,59.09621427999893,1.6158942038931836,1615894203.8931837,0.00014901827039656788,1.0487783189874045e-09,10.487783189874046,0.9999999999999992,2.5735234192711174e-07,2.5735234192711174e-07,0.7500990983682151,0.7500990983682151,1.4487453528732104e-05,2.8974907057464208e-05,3.498921271088531e-07,1.0496763813265592e-06,5.153856884290384e-06,1.546157065287115e-05,0.06246377518015144,0.24985510072060577,3.469028860747279e-14,2.0814173164483675e-13,2.530059897624332e-11,1.7710419283370325e-10,8.175347480496921e-09,5.7227432363478446e-08,1.931405271683233e-05,4.664612020865209e-07,6.870901318908684e-06,3.3729675227290494e-11,1.0899023206775989e-08,1.093275288200328e-08
pynucastro,50.0,0.14285714285714285,7.0,59.350028793546166,1.6137394013817963,1613739401.3817964,0.00014790331396898166,1.0451067388191317e-09,10.451067388191317,0.9999999999999991,2.251590557495499e-07,2.251590557495499e-07,0.7500990873686149,0.7500990873686149,1.3646360194461688e-05,2.7292720388923375e-05,3.2196634806848976e-07,9.658990442054693e-07,5.104436846669209e-06,1.531331054000763e-05,0.06246426377265086,0.24985705509060344,3.261451835281118e-14,1.9568711011686708e-13,2.3316733612619424e-11,1.6321713528833597e-10,8.612619869219116e-09,6.028833908453381e-08,1.819274336452508e-05,4.2923175549774875e-07,6.805016740622668e-06,3.1084871326021327e-11,1.1481976200547874e-08,1.1513061071873895e-08
pynucastro,50.0,0.14285714285714285,7.0,59.60493342442277,1.6115846156937246,1611584615.6937246,0.00014679698109642985,1.0414555469183989e-09,10.41455546918399,0.9999999999999989,1.9761784466859792e-07,1.9761784466859792e-07,0.7500990808266785,0.7500990808266785,1.287203373475768e-05,2.574406746951536e-05,2.96705249592571e-07,8.90115748777713e-07,5.057858693979212e-06,1.5173576081937635e-05,0.06246471257271474,0.24985885029085897,3.070547112089072e-14,1.8423282672534435e-13,2.1515817761332224e-11,1.5061072432932556e-10,9.050645950570422e-09,6.335452165399296e-08,1.716044461829164e-05,3.955547436021044e-07,6.742920799749527e-06,2.8683967640141357e-11,1.2065933930482589e-08,1.2094617898122731e-08
pynucastro,50.0,0.14285714285714285,7.0,59.860932854613935,1.6094298422171238,1609429842.2171237,0.00014569920499535988,1.0378246568376297e-09,10.378246568376298,0.999999999999999,1.739585130626408e-07,1.739585130626408e-07,0.7500990778680813,0.7500990778680813,1.2157494811536309e-05,2.4314989623072618e-05,2.7379969780955925e-07,8.213990934286777e-07,5.013920074525237e-06,1.5041760223575711e-05,0.06246512586540126,0.24986050346160504,2.8945659607585205e-14,1.7367395764551122e-13,1.9877634743865564e-11,1.3914344320705895e-10,9.489077484499676e-09,6.642354239149773e-08,1.620785196282354e-05,3.650180434666685e-07,6.684343738664117e-06,2.650001223886508e-11,1.2650432142203626e-08,1.2676932154442492e-08
pynucastro,50.0,0.14285714285714285,7.0,60.11803178621368,1.6072750763953099,1607275076.39531,0.00014460991938704208,1.0342139824787998e-09,10.342139824787997,0.9999999999999989,1.5355506685423207e-07,1.5355506685423207e-07,0.7500990777897185,0.7500990777897185,1.1496672360718453e-05,2.2993344721436907e-05,2.529837277247429e-07,7.589511831742286e-07,4.972434376557692e-06,1.4917303129673075e-05,0.062465507358522764,0.24986202943409105,2.7319872677330607e-14,1.6391923606398365e-13,1.838463912969719e-11,1.2869247390788032e-10,9.927604542446572e-09,6.949323179712601e-08,1.532687174419032e-05,3.372670827301882e-07,6.6290367816605365e-06,2.450961436170584e-11,1.3235057656249591e-08,1.3259567270611297e-08
pynucastro,50.0,0.14285714285714285,7.0,60.37623494151121,1.6051203137267147,1605120313.7267146,0.00014352905849396332,1.0306234380941047e-09,10.306234380941046,0.999999999999999,1.3589580843010423e-07,1.3589580843010423e-07,0.7500990800238522,0.7500990800238522,1.0884264211046397e-05,2.1768528422092794e-05,2.3402751349854648e-07,7.020825404956394e-07,4.933229719837691e-06,1.4799689159513075e-05,0.06246586027481315,0.2498634410992526,2.5814829229057948e-14,1.548889753743477e-13,1.7021544714572285e-11,1.1915081300200599e-10,1.0365951145289079e-08,7.256165801702355e-08,1.4510435355687e-05,3.119954679735172e-07,6.576770790974469e-06,2.269239513536135e-11,1.3819442552788433e-08,1.3842134947923795e-08
pynucastro,50.0,0.14285714285714285,7.0,60.635547063077674,1.6029655497648474,1602965549.7648473,0.00014245655703624518,1.0270529382865968e-09,10.270529382865968,0.9999999999999992,1.2055989066036021e-07,1.2055989066036021e-07,0.7500990841100404,0.7500990841100404,1.0315621383962741e-05,2.0631242767925482e-05,2.1673160877151934e-07,6.50194826314558e-07,4.8961478780386e-06,1.46884436341158e-05,0.06246618742779247,0.24986474971116987,2.4418884225414224e-14,1.4651330535248535e-13,1.5774997085475106e-11,1.1042497959832574e-10,1.0803871177039267e-08,7.562709823927487e-08,1.3752344993464126e-05,2.889373062342315e-07,6.527334830501312e-06,2.1030551056053408e-11,1.4403258723955895e-08,1.4424289275011948e-08
pynucastro,50.0,0.14285714285714285,7.0,60.89597291385326,1.6008107801182503,1600810780.1182504,0.00014139235022808395,1.0235023980108115e-09,10.235023980108116,0.9999999999999991,1.0719935421243853e-07,1.0719935421243853e-07,0.7500990896735366,0.7500990896735366,9.786652303338022e-06,1.9573304606676044e-05,2.009222223077754e-07,6.027666669233262e-07,4.861043240327458e-06,1.4583129720982373e-05,0.062466491283881695,0.24986596513552678,2.31217901405577e-14,1.387307408433462e-13,1.463326513870943e-11,1.0243285597096601e-10,1.124114504783356e-08,7.868801533483491e-08,1.3047145954539737e-05,2.678609067439639e-07,6.4805347816688e-06,1.950844273798309e-11,1.4986213425116953e-08,1.5005721867854935e-08
pynucastro,50.0,0.14285714285714285,7.0,61.15751727723469,1.5986560004504564,1598656000.4504564,0.00014033637377421256,1.0199717325733636e-09,10.199717325733637,0.999999999999999,9.552513683883954e-08,9.552513683883954e-08,0.7500990964084915,0.7500990964084915,9.293743835218476e-06,1.858748767043695e-05,1.864473723301245e-07,5.593421169903736e-07,4.8277818096594255e-06,1.4483345428978276e-05,0.062466774013220844,0.24986709605288338,2.191450001933165e-14,1.314870001159899e-13,1.358602174093032e-11,9.510215218651223e-11,1.1677576760198447e-08,8.174303732138914e-08,1.2390021371465907e-05,2.485636540862974e-07,6.436192008196069e-06,1.8112302502403758e-11,1.556804536375422e-08,1.5586157666256626e-08
pynucastro,50.0,0.14285714285714285,7.0,61.420184957163066,1.5965012064799502,1596501206.4799502,0.00013928856386638845,1.0164608576335338e-09,10.164608576335338,0.9999999999999991,8.529564239483441e-08,8.529564239483441e-08,0.7500991040642375,0.7500991040642375,8.833692643662611e-06,1.7667385287325223e-05,1.7317357726563497e-07,5.195207317969049e-07,4.796240210853794e-06,1.438872063256138e-05,0.0624670375335089,0.2498681501340356,2.0788993887052278e-14,1.2473396332231366e-13,1.2624141477602095e-11,8.836899034321466e-11,1.2112991167983411e-08,8.479093817588388e-08,1.1776700699679952e-05,2.3086759646469942e-07,6.394142033854569e-06,1.682996474625969e-11,1.6148521045221872e-08,1.616535100996813e-08
